date,open,high,low,close,sma,ema,rsi,ehler_fisher,true_range,average_true_range,supertrend,atrts,bbands_upper,bbands_lower,ehler_fisher_greater_than_0,ehler_fisher_less_than_0,rsi_greater_than_70,rsi_less_than_30,close_crosses_above_supertrend,close_crosses_below_supertrend,close_crosses_above_atrts,close_crosses_below_atrts,close_crosses_above_bbands_upper,close_crosses_below_bbands_lower,close_crosses_above_sma,close_crosses_below_sma,close_crosses_above_ema,close_crosses_below_ema,tr_less_than_atr
2022-04-22 10:15:00+05:30,17228.25,17301.45,17215.8,17296.85,17205.1775,17268.056954260108,51.4430829398923,1.5829656459739807,85.65000000000146,86.98992037680304,17080.39943243298,17156.611968357276,17488.195153998866,16922.159846001137,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-04-22 11:15:00+05:30,17296.75,17315.05,17275.3,17289.8,17210.572500000002,17270.12772052105,50.9559099600299,0.97790514423878,39.75,84.62792435796288,17080.39943243298,17156.611968357276,17495.715259815184,16925.42974018482,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-22 12:15:00+05:30,17289.75,17309.25,17263.65,17281.5,17212.377500000002,17271.21079475714,50.35134779528494,0.5139410193669691,45.599999999998545,82.67652814006466,17080.39943243298,17156.611968357276,17498.833277520756,16925.92172247925,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-22 13:15:00+05:30,17281.7,17307.55,17190.5,17218.2,17225.16,17266.16214763741,45.880547269397326,0.02205596296399731,117.04999999999927,84.3952017330614,17080.39943243298,17156.611968357276,17487.700220918658,16962.619779081342,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2022-04-22 14:15:00+05:30,17218.95,17229.7,17149.75,17173.5,17240.377500000002,17257.33718119575,42.97844077392017,-0.5178984579061184,79.95000000000073,84.17294164640836,17080.39943243298,17156.611968357276,17448.19040978911,17032.564590210895,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-22 15:15:00+05:30,17174.15,17177.0,17161.2,17172.1,17243.2975,17249.219354415203,42.88694205098113,-1.0423515562602106,15.799999999999272,80.7542945640879,17080.39943243298,17156.611968357276,17445.473229193725,17041.121770806276,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-25 09:15:00+05:30,17009.05,17053.95,16933.0,17033.4,17238.955,17228.66513018518,34.94863782141866,-1.5381200657684353,239.09999999999854,88.67157983588345,17353.517138283194,17156.611968357276,17454.785606958365,17023.12439304164,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
2022-04-25 10:15:00+05:30,17033.15,17044.55,16970.65,17003.55,17234.05,17207.22559397707,33.511021857616,-1.9311083374371039,73.89999999999782,87.93300084408916,17353.517138283194,17298.811360112875,17465.99651323099,17002.103486769007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-25 11:15:00+05:30,17002.95,17015.9,16966.85,16966.9,17225.534999999996,17184.33744216973,31.78234847256623,-2.343734804188747,49.05000000000291,85.98885080188485,17335.439904948267,17266.879866774165,17482.258594747374,16968.811405252618,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-04-25 12:15:00+05:30,16967.6,16993.55,16905.2,16990.05,17220.13,17165.833876248802,34.09497500196281,-2.760659687336254,88.34999999999854,86.10690826179054,17294.10669745196,17224.697492165873,17491.488429756693,16948.77157024331,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-25 13:15:00+05:30,16989.75,17008.45,16947.3,16972.45,17212.39,17147.416364225108,33.1741958052803,-2.8118624301189854,61.150000000001455,84.85906284870107,17294.10669745196,17224.697492165873,17502.11315164656,16922.666848353438,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-25 14:15:00+05:30,16971.5,16971.5,16888.85,16947.15,17202.267499999998,17128.343377156052,31.842912627604143,-3.0470353654580773,83.60000000000218,84.79610970626612,17267.527330966233,17224.697492165873,17513.413091765364,16891.121908234632,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-25 15:15:00+05:30,16946.8,16986.3,16941.05,16983.2,17188.305,17114.520198379287,35.79655861127934,-2.9089729361143783,45.25,82.81880422095281,17267.527330966233,17201.555759348557,17512.196186820544,16864.413813179457,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-26 09:15:00+05:30,17121.3,17181.4,17114.35,17148.55,17178.805,17117.761131866973,50.09565847795954,-1.8399822255738376,198.20000000000073,88.58786400990522,17267.527330966233,17201.555759348557,17495.579179661192,16862.03082033881,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-04-26 10:15:00+05:30,17148.15,17161.1,17125.0,17132.75,17168.2975,17119.188643117737,48.973260231152516,-0.9081557349027586,36.099999999998545,85.96347080940987,17267.527330966233,17201.555759348557,17476.42576789346,16860.169232106542,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-26 11:15:00+05:30,17132.4,17178.05,17132.35,17144.1,17157.6175,17121.561153297,49.84263112189614,-0.10232480454734172,45.70000000000073,83.95029726893941,17267.527330966233,17201.555759348557,17453.301828761305,16861.933171238696,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-26 12:15:00+05:30,17144.5,17159.85,17065.3,17084.15,17142.735,17117.998186316334,45.438971200398406,0.41044478916347066,94.54999999999927,84.4802824054924,17267.527330966233,17201.555759348557,17421.25107332437,16864.218926675632,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-26 13:15:00+05:30,17084.3,17150.5,17083.9,17141.1,17130.364999999998,17120.19835904811,49.96173855593983,0.7646857664970274,66.59999999999854,83.58626828521771,17267.527330966233,17201.555759348557,17385.079709233734,16875.65029076626,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2022-04-26 14:15:00+05:30,17141.3,17216.35,17105.8,17211.45,17120.9325,17128.888991519718,54.9316475556137,1.1932276349545348,110.54999999999927,84.9344548709568,17267.527330966233,17201.555759348557,17347.399398850645,16894.465601149353,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-04-26 15:15:00+05:30,17211.95,17223.4,17195.2,17201.45,17119.61,17135.799563755936,54.10895801258047,1.639314468275844,28.200000000000728,82.09773212740899,17267.527330966233,16956.65196525319,17343.86089654231,16895.359103457693,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-27 09:15:00+05:30,17073.35,17109.5,17040.6,17075.1,17108.5225,17130.018652922037,44.949002923817616,1.4160245801016416,160.85000000000218,86.03534552103866,17267.527330966233,16956.65196525319,17318.070008873357,16898.97499112664,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2022-04-27 10:15:00+05:30,17076.1,17078.0,17031.7,17066.95,17097.379999999997,17124.01211454851,44.42656587975004,0.9881983251232649,46.29999999999927,84.04857824498669,17267.527330966233,16956.65196525319,17290.219014206228,16904.540985793767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-27 11:15:00+05:30,17066.9,17067.0,17016.75,17029.1,17084.760000000002,17114.97286554389,41.98588939476135,0.3459872914281865,50.25,82.35864933273734,17267.527330966233,16956.65196525319,17259.980502795857,16909.539497204147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-27 12:15:00+05:30,17029.0,17045.95,16958.65,16979.1,17072.805,17102.032592634947,38.9423532181252,-0.2850833589193962,87.29999999999927,82.60571686610044,17267.527330966233,16956.65196525319,17242.516805423293,16903.093194576708,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-27 13:15:00+05:30,16979.0,17079.4,16978.8,17061.85,17067.222499999996,17098.205679050665,45.928336231797594,-0.734992802734019,100.60000000000218,83.50543102279553,17267.527330966233,16956.65196525319,17230.542876790627,16903.902123209366,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-27 14:15:00+05:30,17061.1,17091.55,17019.0,17036.05,17060.420000000002,17092.286090569647,44.229182166053654,-0.9401478474020686,72.54999999999927,82.95765947165573,17267.527330966233,16956.65196525319,17216.890241260233,16903.94975873977,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-27 15:15:00+05:30,17035.15,17052.95,17024.15,17037.65,17060.6325,17087.082653372538,44.36664088401755,-1.104385417646096,28.799999999999272,80.24977649807289,17267.527330966233,16956.65196525319,17216.966866903233,16904.298133096767,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-28 09:15:00+05:30,17189.5,17189.5,17088.45,17105.5,17065.73,17088.836686384675,49.99513350162271,-0.8291686377845562,151.84999999999854,83.82978767316918,17267.527330966233,16956.65196525319,17220.931264170216,16910.528735829783,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2022-04-28 10:15:00+05:30,17105.45,17115.8,17071.2,17101.1,17072.440000000002,17090.004621014705,49.644370054325336,-0.6384369736294224,44.599999999998545,81.86829828951065,17267.527330966233,16956.65196525319,17221.450300315224,16923.42969968478,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-28 11:15:00+05:30,17101.2,17185.25,17099.75,17171.3,17081.5025,17097.747038060923,55.061556044990375,-0.1346770564260201,85.5,82.04988337503512,17267.527330966233,16956.65196525319,17231.411110409914,16931.593889590084,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-28 12:15:00+05:30,17171.6,17252.0,17168.45,17251.05,17095.432500000003,17112.34732015036,60.28820672597109,0.4201967739988687,83.54999999999927,82.12488920628333,17267.527330966233,16956.65196525319,17253.758724217692,16937.106275782313,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-28 13:15:00+05:30,17250.65,17300.5,17229.15,17297.65,17112.9575,17129.995194421754,62.996456222645854,0.9565260175417725,71.34999999999854,81.5861447459691,16942.254312095833,17004.404819785555,17279.148758118557,16946.766241881443,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2022-04-28 14:15:00+05:30,17299.15,17322.5,17224.25,17224.85,17125.04,17139.028985429206,56.512449586231305,1.4606993335429292,98.25,82.41933750867064,16945.773646946127,17052.55697122434,17286.818155509412,16963.26184449059,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-28 15:15:00+05:30,17225.1,17249.9,17217.0,17231.35,17129.18,17147.821463007378,56.938618677881024,1.6535060821794476,32.900000000001455,79.94337063323718,16945.773646946127,17052.55697122434,17297.26757360384,16961.09242639616,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-29 09:15:00+05:30,17329.25,17347.95,17241.9,17272.9,17136.1875,17159.733704625723,59.66003435638423,1.9755327892581036,116.60000000000218,81.77620210157544,16970.40954762192,17052.55697122434,17315.59081901898,16956.78418098102,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-29 10:15:00+05:30,17273.75,17336.9,17263.95,17332.6,17145.6125,17176.197161328037,63.25348036517796,2.353098990063278,72.95000000000073,81.3348919964967,16978.246365648924,17052.55697122434,17344.4422786425,16946.7827213575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-29 11:15:00+05:30,17331.9,17357.35,17326.15,17347.45,17158.7775,17192.50695548727,64.10990088337809,2.752760883564809,31.19999999999709,78.82814739667171,17033.669839531143,17088.288368251368,17373.794149297268,16943.760850702733,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-29 12:15:00+05:30,17347.95,17374.8,17332.8,17369.75,17170.21,17209.387245440863,65.41348988258066,3.1598348160572174,42.0,76.98674002683812,17055.725565278917,17110.315112620352,17403.76669889777,16936.65330110223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-04-29 13:15:00+05:30,17369.15,17377.3,17279.7,17294.3,17174.3525,17217.474174446495,57.76820043275295,2.9744713612991376,97.59999999999854,78.01740302549614,17055.725565278917,17137.90725011462,17413.55870492584,16935.146295074162,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-29 14:15:00+05:30,17293.2,17302.35,17071.15,17071.15,17167.8375,17203.538538784924,42.09705718842304,1.755912390758605,231.1999999999971,85.67653287422121,17055.725565278917,17137.90725011462,17410.804830880148,16924.870169119855,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2022-04-29 15:15:00+05:30,17072.05,17112.2,17054.0,17111.6,17169.6625,17194.782487472075,45.00917152466767,0.7225197341191295,58.20000000000073,84.30270623051018,17055.725565278917,17327.745691506014,17410.35376256477,16928.971237435228,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-02 09:15:00+05:30,16924.45,17014.4,16919.4,16984.95,17165.5625,17174.79844104616,38.48313395179357,-0.10270693995353336,192.1999999999971,89.69757091898454,17338.147686642773,17327.745691506014,17415.72007808834,16915.40492191166,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-05-02 10:15:00+05:30,16985.25,17023.5,16952.85,16976.5,17162.9325,17155.912875232243,38.08634999581378,-0.7199054121620436,70.65000000000146,88.74519237303538,17338.147686642773,17253.065366445364,17419.789793599037,16906.07520640096,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-02 11:15:00+05:30,16976.85,17026.85,16961.35,17023.9,17165.1725,17143.34022044822,41.716586865405155,-1.179637355636471,65.5,87.5829327543836,17338.147686642773,17241.940825186062,17416.295434984087,16914.049565015914,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-02 12:15:00+05:30,17024.35,17045.55,16983.85,17021.0,17163.13,17131.688770881723,41.55604544260874,-1.458377850798898,61.70000000000073,86.28878611666445,17338.147686642773,17241.940825186062,17418.214447585546,16908.045552414456,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-02 13:15:00+05:30,17021.65,17031.95,16981.15,17014.05,17162.030000000002,17120.485078416797,41.14735754283299,-1.6617636667253843,50.79999999999927,84.51434681083119,17338.147686642773,17241.940825186062,17419.475798955864,16904.58420104414,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-02 14:15:00+05:30,17014.05,17091.85,16971.9,17069.35,17163.614999999998,17115.61507094853,45.72150707422232,-1.7169815694802981,119.94999999999709,86.28612947028948,17338.147686642773,17241.940825186062,17418.354337559045,16908.87566244095,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-02 15:15:00+05:30,17068.55,17076.9,17056.25,17064.7,17161.575,17110.76601657248,45.40196244635017,-1.589055297595436,20.650000000001455,83.00432299677507,17338.147686642773,17241.940825186062,17418.78473640207,16904.36526359793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-04 09:15:00+05:30,17096.6,17129.25,17017.5,17018.95,17157.467500000002,17102.02163404177,42.27168137692504,-1.252024837963615,111.75,84.44160684693632,17338.147686642773,17241.940825186062,17420.956200469343,16893.97879953066,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-04 10:15:00+05:30,17018.3,17018.3,16920.8,16940.1,17145.907499999998,17086.60052603779,37.47593243546808,-1.321877485143219,98.15000000000146,85.12702650458958,17311.945430632393,17241.940825186062,17425.734623908713,16866.080376091282,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-04 11:15:00+05:30,16939.55,16969.65,16880.25,16908.0,17128.754999999997,17069.59095212943,35.70024651851135,-1.5964725649713671,89.40000000000146,85.34067517936018,17268.43147130151,17195.30669711018,17422.413633280248,16835.096366719747,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-04 12:15:00+05:30,16907.25,16916.8,16824.1,16878.95,17107.82,17051.434670974246,34.12443260861626,-1.9587878876471647,92.70000000000073,85.70864142039221,17215.88279477997,17163.82542581922,17409.908893208645,16805.731106791354,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-04 13:15:00+05:30,16879.75,16964.15,16752.4,16799.35,17086.545,17027.426607071935,30.191872432600775,-2.3561247753875025,211.75,92.01070934937262,17215.88279477997,17135.836119827833,17411.71993891754,16761.370061082456,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-04 14:15:00+05:30,16798.9,16847.4,16624.7,16708.6,17060.4075,16997.06216830318,26.449510202839058,-2.765434678743107,222.70000000000073,98.54517388190403,17153.704807743958,17074.253447455074,17417.31204224488,16703.50295775512,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-05-04 15:15:00+05:30,16708.75,16712.4,16660.3,16694.7,17031.4975,16968.265771321923,25.919558582325003,-3.1771790561101616,52.10000000000218,96.22291518780894,17089.058035762242,17002.22709281436,17408.001792771054,16654.99320722895,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-05-05 09:15:00+05:30,16854.75,16921.1,16779.05,16919.5,17010.842500000002,16963.621412148408,45.08359147219161,-2.426632019618511,226.39999999999782,102.7317694284184,17089.058035762242,16981.787707442247,17363.58193821897,16658.103061781036,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-05 10:15:00+05:30,16920.1,16944.4,16882.75,16920.4,16989.489999999998,16959.505087181893,45.14477467889345,-1.638520662873443,61.650000000001455,100.67768095699755,17089.058035762242,16981.787707442247,17308.20059223068,16670.779407769314,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-05 11:15:00+05:30,16920.1,16920.65,16826.25,16843.7,16963.1875,16948.47603125981,40.95689084275837,-1.1067366385139081,94.40000000000146,100.36379690914774,17089.058035762242,16981.787707442247,17235.475154650434,16690.899845349566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-05 12:15:00+05:30,16843.25,16896.55,16811.15,16812.9,16939.1175,16935.564028282683,39.37720033682294,-0.6811724175239297,85.39999999999782,99.61560706369023,17089.058035762242,16981.787707442247,17172.384034837374,16705.850965162626,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-05 13:15:00+05:30,16813.4,16850.3,16685.8,16711.65,16921.142499999998,16914.238882731952,34.64642374856307,-0.5320647782619705,164.5,102.85982671050573,17089.058035762242,16981.787707442247,17166.05605674,16676.228943259997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-05 14:15:00+05:30,16710.85,16743.75,16652.8,16682.75,16899.7,16892.192322471765,33.41251165375493,-0.7162865956816373,90.95000000000073,102.26433537498048,17089.058035762242,16981.787707442247,17149.209342510534,16650.190657489467,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-05 15:15:00+05:30,16682.95,16699.6,16663.4,16669.2,16883.9125,16870.954958426835,32.822282411702254,-1.0715558885342797,36.19999999999709,98.9611186062313,17089.058035762242,16981.787707442247,17149.299893964067,16618.52510603593,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-06 09:15:00+05:30,16415.55,16482.6,16387.7,16400.9,16855.1325,16826.18781952904,23.84154414281091,-1.487550016959914,281.5,108.08806267591976,16894.37032854405,16964.757558835012,17189.89068328316,16520.37431671684,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2022-05-06 10:15:00+05:30,16399.2,16418.2,16343.8,16371.9,16822.532499999998,16782.922312907227,23.105636674601058,-1.9197917586042283,74.40000000000146,106.40365954212383,16828.67601936233,16722.597675080968,17208.30216868203,16436.762831317967,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-05-06 11:15:00+05:30,16371.55,16430.65,16342.45,16417.1,16792.3375,16748.08209263035,26.893298029540762,-2.3210927262664685,88.20000000000073,105.49347656501767,16827.44916083645,16688.90730960092,17204.852369883556,16379.822630116449,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-05-06 12:15:00+05:30,16416.9,16424.55,16359.7,16368.65,16760.067499999997,16711.945702856032,25.44638394814401,-2.6519481740601982,64.84999999999854,103.46130273676671,16820.059935062418,16688.90730960092,17198.330023238123,16321.804976761874,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-05-06 13:15:00+05:30,16369.55,16468.15,16354.95,16447.75,16728.9875,16686.784207345932,31.889285565561448,-2.769753225327114,113.20000000000073,103.9482375999284,16820.059935062418,16677.449260408997,17163.254105756245,16294.720894243754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-06 14:15:00+05:30,16447.05,16483.95,16376.8,16410.5,16696.2775,16660.47142569394,30.550338846195142,-2.679637224993107,107.15000000000146,104.10832571993207,16820.059935062418,16677.449260408997,17122.955352102792,16269.599647897208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-06 15:15:00+05:30,16411.8,16440.85,16409.75,16438.25,16667.2425,16639.307480389754,32.81353245234259,-2.5308746767663406,31.099999999998545,100.45790943393538,16820.059935062418,16677.449260408997,17080.974290264,16253.510709736,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-09 09:15:00+05:30,16227.7,16270.05,16142.65,16237.25,16632.1,16601.01629178121,26.16299445812368,-2.6717432085022814,295.60000000000036,110.21501396223866,16669.50586423151,16677.449260408997,17066.06138077029,16198.138619229707,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-05-09 10:15:00+05:30,16237.95,16260.6,16216.2,16237.5,16598.575,16566.39569256395,26.183034038284397,-2.709759300797743,44.399999999999636,106.92426326412671,16669.50586423151,16565.613297522326,17045.50278779134,16151.64721220866,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-05-09 11:15:00+05:30,16237.65,16331.1,16226.4,16323.05,16570.780000000002,16543.219912319764,32.89478036448761,-2.2430103405698274,104.70000000000073,106.8130501009204,16669.50586423151,16556.56980716412,17013.628705993444,16127.931294006563,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-09 12:15:00+05:30,16323.4,16403.15,16301.65,16337.95,16547.71,16523.67039686074,34.0200134760159,-1.516591148892437,101.50000000000182,106.54739759587447,16669.50586423151,16556.56980716412,16988.59455359659,16106.825446403407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-09 13:15:00+05:30,16338.3,16353.3,16231.15,16250.9,16524.825,16497.692263826382,30.773411586257545,-1.0997185100625193,122.14999999999964,107.32752771608074,16669.50586423151,16556.56980716412,16977.292030290682,16072.357969709317,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-09 14:15:00+05:30,16250.9,16401.35,16243.1,16306.5,16505.415,16479.4834767953,35.0377007158267,-0.7618605503114209,158.24999999999818,109.8736513302766,16669.50586423151,16556.56980716412,16960.36673271466,16050.46326728534,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-09 15:15:00+05:30,16306.15,16324.15,16301.2,16308.4,16474.86,16463.189812338605,35.18463231168849,-0.5389386497547143,22.94999999999891,105.52746876376271,16669.50586423151,16556.56980716412,16895.2364403485,16054.4835596515,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-10 09:15:00+05:30,16248.9,16351.4,16248.9,16271.4,16442.41,16444.924115925405,33.591275263219224,-0.42946996378316216,102.5,105.37609532557457,16669.50586423151,16556.56980716412,16818.01931511356,16066.800684886437,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-10 10:15:00+05:30,16275.05,16331.8,16267.85,16320.05,16416.2275,16433.031342980128,37.59310379644978,-0.3705079308446902,63.94999999999891,103.30479055929578,16669.50586423151,16556.56980716412,16746.57266111952,16085.88233888048,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-10 11:15:00+05:30,16319.8,16389.1,16286.65,16386.45,16394.905,16428.59502460107,42.67093341957993,-0.02301565483704185,102.44999999999891,103.26205103133094,16669.50586423151,16556.56980716412,16670.616542921372,16119.193457078625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-10 12:15:00+05:30,16386.65,16404.45,16358.75,16370.2,16377.8325,16423.033593686683,41.775088390689234,0.4579435097303651,45.70000000000073,100.38394847976443,16669.50586423151,16556.56980716412,16612.156127223305,16143.508872776696,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-10 13:15:00+05:30,16370.05,16385.05,16308.15,16368.45,16362.117500000002,16417.835156192716,41.67361986793151,0.6510710756310072,76.89999999999964,99.20975105577618,16669.50586423151,16556.56980716412,16550.113210789073,16174.121789210933,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-05-10 14:15:00+05:30,16368.2,16375.25,16225.2,16239.5,16340.632500000002,16400.850855602934,34.93926879354606,0.3217397822625354,150.04999999999927,101.75176350298734,16669.50586423151,16556.56980716412,16473.45962176017,16207.805378239835,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-05-10 15:15:00+05:30,16239.75,16247.15,16198.55,16207.75,16330.975,16382.460297926464,33.50366717413886,-0.1848149992627955,48.600000000000364,99.09417532783799,16614.911359479032,16544.358390058616,16472.661599578405,16189.288400421596,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-11 09:15:00+05:30,16270.05,16316.7,16142.0,16153.1,16320.035,16360.616460028705,31.132484422433862,-0.6767027350688991,174.70000000000073,102.87446656144614,16614.911359479032,16505.034181008206,16480.00152806163,16160.06847193837,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-05-11 10:15:00+05:30,16153.0,16183.3,16072.05,16092.8,16303.819999999998,16335.110130502162,28.717413791061322,-1.1717052810387252,111.25,103.29324323337383,16543.862600775286,16461.18493429353,16485.425097395677,16122.214902604319,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-05-11 11:15:00+05:30,16091.55,16164.0,16089.85,16133.4,16292.0575,16315.899641882908,32.51341973512829,-1.6496759396760683,74.14999999999964,101.83608107170511,16534.57062929134,16402.10708027955,16485.435356217036,16098.679643782967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-11 12:15:00+05:30,16134.0,16143.45,16013.6,16024.8,16270.91,16288.175866465488,28.189140371632334,-2.1081779461414594,129.85000000000036,103.23677701811988,16494.15308434196,16402.10708027955,16483.14433181297,16058.675668187028,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2022-05-11 13:15:00+05:30,16025.6,16182.1,15993.0,16173.65,16259.067500000001,16277.268641087823,39.9733145430852,-2.4514774777982584,189.10000000000036,107.52993816721391,16494.15308434196,16333.989075083493,16465.1676219677,16052.967378032303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-11 14:15:00+05:30,16173.9,16223.75,16125.5,16153.9,16244.85,16265.519246698508,39.05748170900231,-2.1200805022482587,98.25,107.06594125885321,16494.15308434196,16333.989075083493,16438.394511676517,16051.305488323482,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-11 15:15:00+05:30,16154.6,16203.5,16154.6,16202.25,16243.1,16259.493604155792,42.52892014645766,-1.6937098756096365,49.600000000000364,104.19264419591057,16494.15308434196,16333.989075083493,16437.518692517213,16048.681307482788,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-12 09:15:00+05:30,16021.1,16035.2,15849.75,15874.35,16224.942500000001,16222.81326090286,30.034032820783043,-1.725190468619524,352.5,116.60801198611509,16432.816673180205,16333.989075083493,16477.269449165375,15972.61555083463,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-05-12 10:15:00+05:30,15874.15,15925.95,15831.95,15835.9,16200.584999999997,16185.964378912111,28.95959787216853,-1.9688699289311393,94.0,115.47761138680934,16361.12441081019,16221.892821732505,16499.986962418596,15901.183037581399,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-05-12 11:15:00+05:30,15834.4,15889.85,15825.95,15880.5,16177.7125,16156.872533301434,31.998442750618164,-2.308684637291376,63.899999999999636,112.89873081746886,16323.890524323748,16180.321734983336,16500.614935536047,15854.810064463954,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-05-12 12:15:00+05:30,15881.95,15884.75,15801.2,15830.3,16156.6825,16125.770387272725,30.42108100254134,-2.690371512561664,83.54999999999927,111.43129427659538,16299.551915443479,16180.321734983336,16511.033662373025,15802.331337626978,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
